source,target,year,month,day,mode,companion
788,609,1669,2,23,coach,Elizabeth Pepys;Mercer;Deb Willet
609,158,1669,2,23,coach,Elizabeth Pepys;Mercer;Deb Willet
158,193,1669,2,23,walk,Elizabeth Pepys;Mercer;Deb Willet
193,788,1669,2,23,coach,Elizabeth Pepys;Mercer;Deb Willet
788,642,1669,3,1,coach,
642,610,1669,3,1,walk,
610,788,1669,3,1,walk,
788,642,1669,3,3,coach,W. Hewer
642,541,1669,3,3,walk,W. Hewer;Sir W. Coventry
541,134,1669,3,3,walk,
134,593,1669,3,3,walk,
593,158,1669,3,3,coach,Elizabeth Pepys
158,427,1669,3,3,walk,
427,788,1669,3,3,walk,
788,583,1669,3,4,coach,
583,145,1669,3,4,boat,Sir Jeremy Smith
145,77,1669,3,4,walk,Sir Jeremy Smith
77,475,1669,3,4,walk,Sir Jeremy Smith
475,788,1669,3,4,boat,Sir Jeremy Smith
788,583,1669,3,5,boat,
583,593,1669,3,5,coach,Elizabeth Pepys;W. Hewer
593,788,1669,3,5,coach,Elizabeth Pepys;W. Hewer
788,5,1669,3,5,coach,Elizabeth Pepys
5,50,1669,3,5,coach,Elizabeth Pepys
50,788,1669,3,5,coach,Elizabeth Pepys
788,583,1669,3,6,walk,
583,422,1669,3,6,walk,
422,788,1669,3,6,walk,
788,583,1669,3,7,coach,
583,788,1669,3,7,coach,
788,122,1669,3,7,coach,Elizabeth Pepys
122,642,1669,3,7,coach,
642,788,1669,3,7,coach,Elizabeth Pepys
788,642,1669,3,8,coach,W. Hewer
642,230,1669,3,8,walk,W. Hewer
230,427,1669,3,8,walk,W. Hewer
427,122,1669,3,8,walk,
122,577,1669,3,8,coach,Elizabeth Pepys
577,122,1669,3,8,coach,Elizabeth Pepys;Roger Pepys
122,788,1669,3,8,coach,Elizabeth Pepys
788,583,1669,3,9,walk,
583,422,1669,3,9,walk,
422,122,1669,3,9,coach,W. Hewer
122,788,1669,3,9,coach,W. Hewer
788,642,1669,3,10,coach,
642,610,1669,3,10,walk,
610,642,1669,3,10,boat,W. Hewer
642,560,1669,3,10,coach,W. Hewer
560,642,1669,3,10,coach,
642,788,1669,3,10,boat,
788,122,1669,3,10,coach,Elizabeth Pepys
122,788,1669,3,10,coach,Elizabeth Pepys
788,583,1669,3,11,walk,
583,422,1669,3,11,walk,
422,788,1669,3,11,walk,
788,11,1669,3,12,coach,W. Hewer
11,566,1669,3,12,coach,W. Hewer
566,437,1669,3,12,coach,W. Hewer
437,788,1669,3,12,coach,W. Hewer
788,583,1669,3,13,walk,
583,422,1669,3,13,walk,
422,788,1669,3,13,walk,
788,122,1669,3,14,coach,Elizabeth Pepys
122,788,1669,3,14,coach,Elizabeth Pepys
788,574,1669,3,15,boat,W. Hewer
574,541,1669,3,15,walk,W. Hewer
541,642,1669,3,15,boat,W. Hewer
642,788,1669,3,15,boat,W. Hewer
788,667,1669,3,16,boat,W. Hewer
667,212,1669,3,16,boat,W. Hewer
212,145,1669,3,16,walk,
145,499,1669,3,16,walk,W. Hewer
499,788,1669,3,16,walk,
788,642,1669,3,17,boat,
642,610,1669,3,17,boat,W. Hewer
610,788,1669,3,17,boat,W. Hewer
788,577,1669,3,17,coach,Elizabeth Pepys;W. Hewer
577,788,1669,3,17,coach,Elizabeth Pepys
788,583,1669,3,18,walk,
583,422,1669,3,18,walk,
422,788,1669,3,18,walk,
788,274,1669,3,18,coach,Elizabeth Pepys
274,275,1669,3,18,coach,Elizabeth Pepys
275,788,1669,3,18,coach,Elizabeth Pepys
788,583,1669,3,19,coach,
583,642,1669,3,19,boat,
642,345,1669,3,19,walk,
345,788,1669,3,19,coach,Elizabeth Pepys
788,642,1669,3,20,walk,
642,422,1669,3,20,walk,
422,788,1669,3,20,walk,
788,515,1669,3,22,coach,
515,642,1669,3,22,walk,
642,593,1669,3,22,coach,Elizabeth Pepys
593,642,1669,3,22,coach,Elizabeth Pepys
642,788,1669,3,22,walk,
788,583,1669,3,23,coach,Colonel Middleton
583,135,1669,3,23,coach,Colonel Middleton
135,90,1669,3,23,coach,Colonel Middleton
90,351,1669,3,24,coach,Gibson;Coney
351,90,1669,3,24,coach,Gibson;Coney
90,302,1669,3,24,coach,Gibson;Coney
302,74,1669,3,24,coach,Gibson;Coney
74,90,1669,3,24,walk,Gibson;Coney
90,788,1669,3,27,coach,Colonel Middleton;Huchinson
788,642,1669,3,29,boat,
642,513,1669,3,29,walk,
513,788,1669,3,29,coach,
788,212,1669,3,29,boat,Tom Pepys
212,145,1669,3,29,walk,
145,141,1669,3,29,walk,
141,145,1669,3,29,walk,
145,499,1669,3,29,walk,
499,788,1669,3,29,boat,
788,515,1669,3,30,coach,
515,788,1669,3,30,walk,
788,515,1669,3,31,boat,
515,541,1669,3,31,walk,Sir W. Coventry
541,642,1669,3,31,walk,
642,788,1669,3,31,walk,
788,642,1669,4,1,boat,Colonel Middleton
642,516,1669,4,1,coach,Elizabeth Pepys;Colonel Middleton
516,122,1669,4,1,coach,Elizabeth Pepys;Lord Brouncker
122,788,1669,4,1,coach,Elizabeth Pepys;Lord Brouncker
788,642,1669,4,2,boat,W. Hewer
642,788,1669,4,2,coach,W. Hewer
788,642,1669,4,2,coach,W. Hewer
642,788,1669,4,2,coach,
788,544,1669,4,4,walk,Sir J. Minnes;Colonel Middleton
544,642,1669,4,4,coach,Sir J. Minnes;Colonel Middleton
642,788,1669,4,4,coach,
788,642,1669,4,5,coach,
642,421,1669,4,5,coach,Elizabeth Pepys;Mr. Sheres;Betty Turner
421,275,1669,4,5,coach,Elizabeth Pepys;Mr. Sheres;Betty Turner
275,421,1669,4,5,coach,Elizabeth Pepys;Mr. Sheres
421,122,1669,4,5,coach,Elizabeth Pepys;Mr. Sheres
122,788,1669,4,5,coach,Elizabeth Pepys;W. Batelier
788,170,1669,4,6,walk,
170,422,1669,4,6,walk,
422,363,1669,4,6,coach,Elizabeth Pepys
363,642,1669,4,6,coach,
642,788,1669,4,6,coach,Elizabeth Pepys
788,122,1669,4,7,coach,
122,610,1669,4,7,coach,
610,427,1669,4,7,walk,W. Hewer;Gibson
427,122,1669,4,7,walk,
122,788,1669,4,7,coach,Elizabeth Pepys
788,564,1669,4,7,coach,Elizabeth Pepys;Betty Turner
564,788,1669,4,7,coach,Elizabeth Pepys;Betty Turner
788,642,1669,4,8,coach,W. Hewer
642,170,1669,4,8,walk,
170,422,1669,4,8,walk,
422,788,1669,4,8,walk,
788,282,1669,4,8,coach,Elizabeth Pepys
282,788,1669,4,8,coach,Elizabeth Pepys
788,642,1669,4,9,boat,W. Hewer
642,610,1669,4,9,boat,
610,788,1669,4,9,coach,W. Hewer
788,170,1669,4,9,coach,W. Hewer
170,610,1669,4,9,coach,W. Hewer
610,788,1669,4,9,coach,W. Hewer
788,642,1669,4,12,boat,
642,167,1669,4,12,walk,Mr. Sheres
167,540,1669,4,12,walk,Mr. Sheres
540,642,1669,4,12,walk,
642,593,1669,4,12,coach,Elizabeth Pepys
593,235,1669,4,12,boat,Elizabeth Pepys;Mr. Sheres;Tom Pepys
235,30,1669,4,12,boat,Elizabeth Pepys;Mr. Sheres;Tom Pepys
30,642,1669,4,12,boat,Elizabeth Pepys;Mr. Sheres;Tom Pepys
642,788,1669,4,12,coach,Elizabeth Pepys
788,178,1669,4,13,walk,
178,789,1669,4,13,walk,W. Hewer
789,530,1669,4,13,coach,
530,178,1669,4,13,walk,
178,642,1669,4,13,boat,W. Hewer
642,541,1669,4,13,walk,
541,642,1669,4,13,walk,
642,788,1669,4,13,boat,W. Hewer
788,642,1669,4,14,coach,W. Hewer
642,158,1669,4,14,coach,Elizabeth Pepys
158,128,1669,4,14,coach,Elizabeth Pepys
128,788,1669,4,14,coach,Elizabeth Pepys
788,422,1669,4,15,coach,
422,359,1669,4,15,coach,
359,610,1669,4,15,walk,
610,415,1669,4,15,walk,
415,610,1669,4,15,walk,
610,788,1669,4,15,coach,
788,577,1669,4,17,coach,Elizabeth Pepys;Mr. Pierce
577,515,1669,4,17,coach,Elizabeth Pepys
515,788,1669,4,17,coach,Elizabeth Pepys
788,642,1669,4,18,coach,Sir J. Minnes
642,199,1669,4,18,coach,
199,788,1669,4,18,coach,
788,540,1669,4,19,coach,Tom Pepys
540,642,1669,4,19,coach,Tom Pepys
642,610,1669,4,19,boat,
610,415,1669,4,19,walk,
415,610,1669,4,19,walk,
610,642,1669,4,19,boat,
642,788,1669,4,19,coach,
788,642,1669,4,20,coach,W. Hewer
642,439,1669,4,20,coach,guests
439,559,1669,4,20,coach,Captain Deane
559,788,1669,4,20,coach,Captain Deane
788,566,1669,4,21,coach,
566,540,1669,4,21,walk,
540,642,1669,4,21,walk,
642,122,1669,4,21,coach,Elizabeth Pepys;Mrs. Turner;The. Turner
122,275,1669,4,21,coach,Elizabeth Pepys;Mrs. Turner;The. Turner
275,235,1669,4,21,coach,Elizabeth Pepys;Mrs. Turner;The. Turner
235,788,1669,4,21,coach,Elizabeth Pepys
788,642,1669,4,23,boat,W. Hewer
642,593,1669,4,23,walk,Elizabeth Pepys
593,577,1669,4,23,coach,Elizabeth Pepys
577,789,1669,4,23,coach,Elizabeth Pepys;Mr. Sheres
789,788,1669,4,23,coach,Elizabeth Pepys
788,577,1669,4,24,coach,Elizabeth Pepys;Mr. Sheres
577,788,1669,4,24,coach,Elizabeth Pepys
788,642,1669,4,25,coach,Elizabeth Pepys
642,275,1669,4,25,coach,Elizabeth Pepys
275,276,1669,4,25,coach,Elizabeth Pepys
276,788,1669,4,25,coach,Elizabeth Pepys
788,316,1669,4,26,coach,W. Hewer
316,642,1669,4,26,coach,
642,788,1669,4,26,coach,
788,642,1669,4,28,walk,Sir H. Cholmly
642,788,1669,4,28,walk,
788,642,1669,4,30,coach,Tom Pepys
642,515,1669,4,30,walk,Tom Pepys
515,788,1669,4,30,walk,Tom Pepys
788,642,1669,5,2,boat,
642,788,1669,5,2,boat,
788,275,1669,5,2,coach,Elizabeth Pepys
275,788,1669,5,2,coach,Elizabeth Pepys
788,334,1669,5,3,coach,
334,540,1669,5,3,walk,
540,642,1669,5,3,walk,
642,230,1669,5,3,walk,John Creed
230,395,1669,5,3,walk,
395,788,1669,5,3,walk,
788,422,1669,5,4,walk,
422,154,1669,5,4,walk,
154,788,1669,5,4,walk,
788,219,1669,5,5,walk,
219,540,1669,5,5,walk,
540,642,1669,5,5,walk,
642,788,1669,5,5,walk,
788,642,1669,5,10,walk,
642,311,1669,5,10,boat,Mr. Wren
311,642,1669,5,10,boat,Mr. Wren
642,788,1669,5,10,walk,
788,311,1669,5,5,boat,
311,788,1669,5,5,boat,Mr. Wren
788,540,1669,5,5,walk,
540,642,1669,5,5,walk,
642,610,1669,5,5,boat,
610,415,1669,5,5,walk,
415,562,1669,5,5,walk,
562,788,1669,5,5,walk,
788,642,1669,5,5,walk,
642,337,1669,5,5,walk,Tom Pepys
337,788,1669,5,5,walk,Tom Pepys
788,515,1669,5,6,boat,
515,422,1669,5,6,boat,
422,211,1669,5,6,coach,Elizabeth Pepys
211,788,1669,5,6,coach,Elizabeth Pepys
788,515,1669,5,7,coach,
515,642,1669,5,7,walk,
642,344,1669,5,7,walk,
344,222,1669,5,7,walk,
222,788,1669,5,7,walk,
788,544,1669,5,9,walk,Elizabeth Pepys
544,531,1669,5,9,coach,Elizabeth Pepys;brother John
531,543,1669,5,9,coach,Elizabeth Pepys;brother John
543,303,1669,5,9,coach,Elizabeth Pepys;brother John
303,669,1669,5,9,coach,Elizabeth Pepys;brother John
669,275,1669,5,9,coach,Elizabeth Pepys;brother John
275,788,1669,5,9,coach,Elizabeth Pepys;brother John
788,540,1669,5,10,coach,Gibson
540,642,1669,5,10,coach,Mr. Wren
642,337,1669,5,10,walk,Tom Pepys
337,788,1669,5,10,walk,Tom Pepys
788,610,1669,5,12,walk,
610,415,1669,5,12,walk,
415,788,1669,5,12,walk,
788,158,1669,5,12,coach,Elizabeth Pepys
158,342,1669,5,12,walk,Elizabeth Pepys
342,788,1669,5,12,coach,Elizabeth Pepys
788,540,1669,5,14,coach,Gibson
540,642,1669,5,14,coach,Mr. Wren
642,311,1669,5,14,boat,Mr. Wren
311,642,1669,5,14,boat,
642,593,1669,5,14,walk,Elizabeth Pepys
593,788,1669,5,14,boat,Elizabeth Pepys;brother John
788,577,1669,5,17,coach,Elizabeth Pepys;brother John;Gibson
577,275,1669,5,17,coach,Elizabeth Pepys;brother John
275,788,1669,5,17,coach,Elizabeth Pepys;brother John
788,540,1669,5,18,coach,
540,642,1669,5,18,walk,
642,788,1669,5,18,walk,
788,275,1669,5,19,coach,Elizabeth Pepys
275,642,1669,5,19,coach,Elizabeth Pepys
642,788,1669,5,19,coach,Elizabeth Pepys
788,540,1669,5,21,coach,
540,642,1669,5,21,coach,
642,788,1669,5,21,coach,
788,609,1669,5,23,coach,Roger Pepys;son
609,540,1669,5,23,coach,
540,788,1669,5,23,coach,Elizabeth Pepys
788,642,1669,5,24,coach,W. Hewer
642,562,1669,5,24,boat,W. Hewer
562,642,1669,5,24,boat,W. Hewer
642,541,1669,5,24,walk,W. Hewer
541,593,1669,5,24,walk,Elizabeth Pepys
593,788,1669,5,24,coach,Elizabeth Pepys
788,642,1669,5,26,walk,
642,788,1669,5,26,walk,
788,540,1669,5,28,coach,
540,642,1669,5,28,walk,John Creed
642,788,1669,5,28,walk,
788,642,1669,5,27,walk,
642,219,1669,5,27,walk,
219,788,1669,5,27,walk,
788,311,1669,5,28,boat,Elizabeth Pepys;brother John
311,788,1669,5,28,boat,Elizabeth Pepys;brother John
788,642,1669,5,29,walk,
642,275,1669,5,29,coach,Elizabeth Pepys
275,788,1669,5,29,coach,Elizabeth Pepys
788,444,1669,5,31,boat,
444,642,1669,5,31,boat,
642,275,1669,5,31,coach,Elizabeth Pepys;Mary Batelier
275,669,1669,5,31,coach,Elizabeth Pepys;Mary Batelier
669,788,1669,5,31,coach,Elizabeth Pepys;Mary Batelier
788,515,1669,5,30,boat,
515,642,1669,5,30,walk,
642,788,1669,5,30,walk,
