source,target,year,month,day,mode,companion
422,588,1662,6,21,walk,Sir W. Penn
588,422,1662,6,21,walk,
422,788,1662,6,21,walk,
788,422,1662,6,23,walk,
422,789,1662,6,23,walk,
789,605,1662,6,23,walk,Sir W. Warren
605,130,1662,6,23,boat,Sir W. Warren
130,788,1662,6,23,walk,
788,422,1662,6,24,walk,
422,789,1662,6,24,walk,
789,788,1662,6,24,walk,
788,576,1662,6,25,walk,
576,555,1662,6,25,walk,
555,789,1662,6,25,walk,
789,576,1662,6,25,walk,
576,788,1662,6,25,walk,
788,422,1662,6,26,walk,Commissioner Pett
422,788,1662,6,26,walk,Commissioner Pett
788,650,1662,6,27,walk,
650,422,1662,6,27,walk,Sir W. Batten;Sir W. Penn
422,145,1662,6,27,boat,Sir W. Penn;Sir W. Batten
145,475,1662,6,27,walk,
475,788,1662,6,27,walk,
788,358,1662,6,28,walk,Mr. Shepley;John Creed;uncle Wight
358,422,1662,6,28,walk,
422,788,1662,6,28,walk,
788,544,1662,6,29,walk,Elizabeth Pepys
544,516,1662,6,29,walk,Elizabeth Pepys
516,544,1662,6,29,walk,Elizabeth Pepys
544,516,1662,6,29,walk,
516,788,1662,6,29,walk,
788,576,1662,6,30,walk,Elizabeth Pepys;Lady Sandwich
576,145,1662,6,30,coach,Elizabeth Pepys;Lady Sandwich
145,788,1662,6,30,walk,Lady Sandwich
788,576,1662,6,30,boat,Lady Sandwich
576,212,1662,6,30,boat,Lady Sandwich
212,576,1662,6,30,boat,Lady Sandwich
576,788,1662,6,30,walk,Elizabeth Pepys
788,145,1662,7,1,boat,Captain Cuttance
145,475,1662,7,1,walk,
475,788,1662,7,1,boat,
788,422,1662,7,2,walk,Commissioner Pett
422,586,1662,7,2,boat,Commissioner Pett;Sir W. Coventry
586,145,1662,7,2,boat,Commissioner Pett;Sir W. Coventry
145,788,1662,7,2,boat,
788,149,1662,7,3,walk,
149,422,1662,7,3,walk,
422,788,1662,7,3,walk,
788,422,1662,7,4,walk,Mr. Cooper
422,788,1662,7,4,walk,
788,422,1662,7,5,walk,Mr. Cooper
422,788,1662,7,5,walk,Sir W. Penn
788,576,1662,7,6,walk,
576,788,1662,7,6,walk,Henry Moore;John Creed
788,642,1662,7,7,boat,Elizabeth Pepys
642,610,1662,7,7,walk,Elizabeth Pepys
610,698,1662,7,7,walk,Elizabeth Pepys
698,642,1662,7,7,walk,Elizabeth Pepys
642,788,1662,7,7,boat,Elizabeth Pepys
788,650,1662,7,8,walk,
650,788,1662,7,8,boat,Henry Moore
788,642,1662,7,9,walk,Sir W. Penn
642,788,1662,7,9,walk,Sir W. Penn
788,422,1662,7,10,walk,Sir W. Batten
422,597,1662,7,10,walk,Sir W. Batten
597,422,1662,7,10,walk,
422,788,1662,7,10,walk,
788,422,1662,7,11,walk,Commissioner Pett
422,586,1662,7,11,boat,Commissioner Pett;Sir W. Coventry
586,145,1662,7,11,boat,Commissioner Pett;Sir W. Coventry
145,667,1662,7,11,boat,Commissioner Pett;Sir W. Coventry
667,642,1662,7,11,boat,Commissioner Pett;Sir W. Coventry
642,540,1662,7,11,walk,Commissioner Pett;Sir W. Coventry
540,371,1662,7,11,walk,Commissioner Pett;Sir W. Coventry
371,788,1662,7,11,boat,Mr. Pett
788,422,1662,7,12,walk,
422,788,1662,7,12,walk,
788,422,1662,7,13,walk,Mr. Turner
422,586,1662,7,13,boat,Mr. Turner
586,145,1662,7,13,boat,Mr. Turner
145,788,1662,7,13,boat,
788,555,1662,7,14,walk,
555,169,1662,7,14,walk,Dr. T. Pepys
169,788,1662,7,14,walk,
788,422,1662,7,15,walk,
422,788,1662,7,15,walk,
788,422,1662,7,16,walk,Henry Moore
422,650,1662,7,16,walk,
650,373,1662,7,16,walk,John Creed;Captain Ferrers
373,788,1662,7,16,boat,
788,422,1662,7,17,walk,
422,650,1662,7,17,walk,
650,788,1662,7,17,walk,
788,145,1662,7,18,boat,
145,422,1662,7,18,boat,
422,788,1662,7,18,walk,
788,422,1662,7,19,walk,
422,788,1662,7,19,walk,Tom Pepys
788,516,1662,7,19,walk,
516,788,1662,7,20,walk,
788,76,1662,7,21,boat,
76,667,1662,7,21,boat,
667,380,1662,7,21,walk,
380,667,1662,7,21,walk,
667,666,1662,7,21,walk,
666,76,1662,7,21,boat,
76,698,1662,7,21,coach,Elizabeth Pepys
698,650,1662,7,21,walk,Elizabeth Pepys
650,788,1662,7,21,boat,Elizabeth Pepys
788,422,1662,7,22,walk,
422,788,1662,7,22,walk,
788,422,1662,7,23,walk,
422,788,1662,7,23,walk,
788,516,1662,7,24,walk,
516,422,1662,7,24,walk,Sir W. Batten
422,788,1662,7,24,walk,
788,422,1662,7,25,walk,
422,788,1662,7,25,walk,
788,422,1662,7,26,walk,Sir W. Batten;Mr. Pett
422,650,1662,7,26,walk,
650,576,1662,7,26,walk,
576,788,1662,7,26,boat,
788,544,1662,7,27,walk,
544,541,1662,7,27,walk,
541,650,1662,7,27,walk,Elizabeth Pepys
650,788,1662,7,27,boat,Elizabeth Pepys
788,262,1662,7,28,walk,Elizabeth Pepys
262,586,1662,7,28,walk,
586,788,1662,7,28,boat,
788,422,1662,7,29,walk,
422,145,1662,7,29,boat,Sir W. Batten
145,475,1662,7,29,walk,Mr. Wayth;Mr. Cooper
475,788,1662,7,29,boat,
788,642,1662,7,30,boat,Captain Fletcher
642,650,1662,7,30,walk,Captain Fletcher
650,667,1662,7,30,boat,Captain Fletcher
667,612,1662,7,30,walk,
612,667,1662,7,30,walk,
667,475,1662,7,30,walk,Sir W. Warren
475,788,1662,7,30,boat,Sir W. Warren
788,789,1662,7,31,coach,Sir W. Coventry
789,129,1662,7,31,walk,Sir W. Coventry
129,42,1662,7,31,boat,Sir W. Coventry
42,667,1662,7,31,boat,Sir W. Coventry
667,145,1662,7,31,walk,Sir W. Coventry
145,788,1662,7,31,boat,Sir W. Coventry
788,422,1662,8,1,walk,Mr. Cooper
422,789,1662,8,1,walk,John Creed;Henry Moore
789,788,1662,8,1,coach,
788,422,1662,8,2,walk,Will Hewer
422,586,1662,8,2,boat,Will Hewer
586,212,1662,8,2,boat,Will Hewer
212,76,1662,8,2,walk,Will Hewer;Captain Cocke
76,203,1662,8,2,boat,Captain Cocke
203,479,1662,8,2,horse,Captain Cocke
479,237,1662,8,2,horse,Captain Cocke
237,788,1662,8,2,walk,
788,237,1662,8,3,walk,Captain Cocke
237,112,1662,8,3,walk,Captain Cocke
112,544,1662,8,3,coach,Commissioner Pett;Captain Cocke
544,237,1662,8,3,walk,Commissioner Pett;Captain Cocke
237,594,1662,8,4,boat,Commissioner Pett
594,90,1662,8,4,walk,Commissioner Pett;Captain Cocke
90,237,1662,8,4,walk,Commissioner Pett;Captain Cocke
237,478,1662,8,4,boat,Captain Cocke
478,203,1662,8,4,coach,Captain Cocke
203,212,1662,8,4,boat,Captain Cocke
212,788,1662,8,5,boat,
788,422,1662,8,5,walk,
422,788,1662,8,5,walk,
788,422,1662,8,6,walk,Sir G. Carteret
422,642,1662,8,6,boat,
642,540,1662,8,6,walk,
540,650,1662,8,6,walk,
650,788,1662,8,6,walk,
788,422,1662,8,7,walk,Mr. Cooper
422,788,1662,8,7,walk,
788,667,1662,8,8,boat,
667,380,1662,8,8,walk,Sir W. Coventry
380,212,1662,8,8,walk,Sir W. Coventry
212,145,1662,8,8,boat,Sir W. Coventry
145,475,1662,8,8,walk,Sir W. Coventry
475,788,1662,8,8,walk,
788,422,1662,8,9,walk,Mr. Cooper;Sir W. Coventry
422,588,1662,8,9,walk,Sir W. Coventry
588,492,1662,8,9,coach,Sir W. Coventry
492,788,1662,8,9,boat,
788,535,1662,8,10,walk,
535,59,1662,8,10,walk,
59,531,1662,8,10,walk,Mrs. Turner
531,419,1662,8,10,walk,Mrs. Turner
419,788,1662,8,10,walk,
788,728,1662,8,11,walk,Dean Fuller
728,130,1662,8,11,walk,Dean Fuller
130,149,1662,8,11,walk,Dean Fuller
149,788,1662,8,11,walk,
788,422,1662,8,12,walk,
422,788,1662,8,12,walk,
788,422,1662,8,13,walk,Commissioner Pett
422,212,1662,8,13,boat,Commissioner Pett
212,309,1662,8,13,boat,Commissioner Pett
309,788,1662,8,13,boat,
788,422,1662,8,14,walk,Commissioner Pett
422,358,1662,8,14,coach,Commissioner Pett;Sir J. Winter
358,422,1662,8,14,walk,
422,788,1662,8,14,walk,
788,789,1662,8,15,walk,
789,788,1662,8,15,walk,
788,535,1662,8,17,walk,
535,419,1662,8,17,walk,Mrs. Turner
419,535,1662,8,17,walk,
535,788,1662,8,17,coach,
788,50,1662,8,18,horse,Mr. Deane
50,702,1662,8,18,horse,Mr. Deane
702,21,1662,8,18,horse,Mr. Deane
21,50,1662,8,18,horse,Mr. Deane
50,788,1662,8,18,horse,Mr. Deane
788,422,1662,8,19,walk,John Creed
422,788,1662,8,19,walk,
788,642,1662,8,20,walk,
642,650,1662,8,20,walk,Sir W. Coventry
650,610,1662,8,20,walk,Henry Moore;Mr. Townsend
610,566,1662,8,20,walk,Mr. Townsend;Wardrobe men
566,788,1662,8,20,boat,
788,422,1662,8,21,walk,
422,396,1662,8,21,walk,uncle Wight;aunt Wight
396,788,1662,8,21,walk,
788,145,1662,8,22,boat,Mr. Davis
145,610,1662,8,22,boat,
610,650,1662,8,22,walk,John Creed
650,788,1662,8,22,boat,
788,422,1662,8,23,walk,Sir W. Coventry;John Creed
422,485,1662,8,23,walk,John Creed
485,555,1662,8,23,walk,John Creed
555,642,1662,8,23,walk,John Creed
642,650,1662,8,23,walk,John Creed
650,645,1662,8,23,walk,John Creed
645,444,1662,8,23,boat,
444,788,1662,8,23,walk,
788,422,1662,8,24,walk,
422,544,1662,8,24,walk,
544,788,1662,8,24,walk,Tom Pepys
788,544,1662,8,24,walk,
544,592,1662,8,24,walk,
592,788,1662,8,24,walk,
788,50,1662,8,25,boat,
50,667,1662,8,25,walk,
667,380,1662,8,25,walk,
380,393,1662,8,25,walk,
393,667,1662,8,25,walk,
667,145,1662,8,25,boat,
145,514,1662,8,25,walk,Sir W. Batten;Sir W. Coventry;Mr. Waith
514,788,1662,8,25,walk,
788,422,1662,8,26,walk,
422,514,1662,8,26,walk,Sir W. Batten
514,145,1662,8,26,boat,Sir W. Batten;Sir G. Carteret
145,130,1662,8,26,boat,
130,788,1662,8,26,walk,
788,422,1662,8,27,walk,Sir W. Batten
422,514,1662,8,27,walk,Sir W. Batten;Sir W. Coventry
514,788,1662,8,27,walk,
788,422,1662,8,28,walk,
422,514,1662,8,28,walk,Sir W. Coventry;Sir W. Batten
514,788,1662,8,28,walk,
788,422,1662,8,29,walk,
422,788,1662,8,29,walk,
788,422,1662,8,30,walk,
422,788,1662,8,30,walk,
788,544,1662,8,31,walk,
544,788,1662,8,31,walk,Tom Pepys
788,59,1662,8,31,walk,Tom Pepys
59,396,1662,8,31,walk,uncle Wight
396,788,1662,8,31,walk,
788,516,1662,8,31,walk,Sir W. Penn
516,788,1662,8,31,walk,
788,59,1662,8,31,walk,
