source,target,year,month,day,mode,companion
789,788,1667,7,27,coach,Sir G. Carteret
788,642,1667,7,27,coach,
642,788,1667,7,27,coach,
788,540,1667,7,29,coach,Sir W. Batten
540,642,1667,7,29,walk,
642,610,1667,7,29,walk,
610,788,1667,7,29,coach,
788,353,1667,7,31,coach,
353,788,1667,7,31,coach,
788,422,1667,8,1,walk,
422,516,1667,8,1,walk,
516,577,1667,8,1,coach,Sir W. Penn;Mrs. Turner
577,423,1667,8,1,coach,Mrs. Knipp;Mrs. Turner
423,788,1667,8,1,coach,
788,540,1667,8,5,coach,Sir W. Batten
540,642,1667,8,5,walk,
642,789,1667,8,5,coach,Mr. Gawden
789,516,1667,8,5,walk,
516,158,1667,8,5,coach,Sir W. Penn
158,788,1667,8,5,coach,
788,422,1667,8,6,walk,
422,788,1667,8,6,walk,
788,540,1667,8,8,walk,
540,610,1667,8,8,walk,
610,344,1667,8,8,walk,
344,540,1667,8,8,walk,
540,788,1667,8,8,walk,
788,610,1667,8,9,coach,Sir H. Cholmly
610,344,1667,8,9,walk,Sir H. Cholmly
344,170,1667,8,9,coach,Sir H. Cholmly
170,337,1667,8,9,walk,
337,788,1667,8,9,coach,
788,422,1667,8,9,walk,
422,788,1667,8,9,walk,
788,540,1667,8,9,coach,
540,788,1667,8,9,coach,
788,540,1667,8,12,coach,Mr. Gawden
540,515,1667,8,12,walk,
515,610,1667,8,12,walk,
610,789,1667,8,12,walk,
789,788,1667,8,12,walk,
788,577,1667,8,12,walk,
577,788,1667,8,12,coach,
788,540,1667,8,13,coach,Sir W. Penn
540,577,1667,8,13,coach,Sir W. Penn
577,788,1667,8,13,coach,Sir W. Penn
788,514,1667,8,14,walk,
514,577,1667,8,14,coach,
577,788,1667,8,14,coach,
788,515,1667,8,15,coach,Sir J. Minnes;Sir W. Batten;Sir W. Penn
515,642,1667,8,15,walk,
642,426,1667,8,15,walk,
426,515,1667,8,15,walk,
515,158,1667,8,15,coach,Sir W. Penn
158,788,1667,8,15,walk,
788,158,1667,8,16,coach,
158,789,1667,8,16,coach,
789,788,1667,8,16,coach,
788,422,1667,8,17,walk,
422,577,1667,8,17,coach,Sir W. Penn
577,788,1667,8,17,coach,Sir W. Penn
788,544,1667,8,18,walk,
544,282,1667,8,18,coach,
282,788,1667,8,18,coach,
788,642,1667,8,19,walk,
642,788,1667,8,19,boat,
788,158,1667,8,19,coach,
158,788,1667,8,19,coach,
788,610,1667,8,20,boat,
610,415,1667,8,20,walk,
415,414,1667,8,20,walk,
414,642,1667,8,20,coach,
642,789,1667,8,20,coach,
789,593,1667,8,20,walk,
593,788,1667,8,20,coach,
788,642,1667,8,21,coach,
642,344,1667,8,21,walk,Sir W. Coventry
344,610,1667,8,21,walk,
610,415,1667,8,21,walk,
415,642,1667,8,21,walk,John Creed
642,789,1667,8,21,coach,
789,593,1667,8,21,walk,
593,788,1667,8,21,coach,Mrs. Turner
788,642,1667,8,23,coach,Sir W. Penn
642,610,1667,8,23,walk,
610,788,1667,8,23,coach,
788,577,1667,8,23,coach,
577,593,1667,8,23,coach,Mrs. Turner
593,788,1667,8,23,coach,Mrs. Turner
788,642,1667,8,24,walk,John Creed
642,577,1667,8,24,coach,John Creed
577,788,1667,8,24,coach,
788,288,1667,8,25,boat,
288,415,1667,8,25,walk,
415,288,1667,8,25,walk,
288,467,1667,8,25,boat,
467,185,1667,8,25,boat,
185,788,1667,8,25,boat,
788,514,1667,8,26,walk,
514,642,1667,8,26,boat,Sir J. Minnes
642,788,1667,8,26,walk,
788,516,1667,8,26,walk,
516,788,1667,8,26,walk,
788,540,1667,8,27,coach,Sir W. Penn
540,667,1667,8,27,coach,
667,788,1667,8,27,coach,
788,642,1667,8,28,walk,
642,788,1667,8,28,walk,
788,516,1667,8,28,coach,
516,788,1667,8,28,coach,
788,642,1667,8,29,walk,
642,337,1667,8,29,walk,
337,642,1667,8,29,walk,
642,788,1667,8,29,coach,
788,642,1667,8,30,walk,
642,610,1667,8,30,walk,
610,788,1667,8,30,coach,
788,601,1667,8,30,coach,Sir W. Penn
601,788,1667,8,30,coach,Sir W. Penn
788,642,1667,8,31,walk,
642,788,1667,8,31,coach,
788,593,1667,8,31,walk,
593,788,1667,8,31,coach,
788,444,1667,9,1,boat,
444,415,1667,9,1,boat,
415,373,1667,9,1,walk,John Creed
373,642,1667,9,1,walk,John Creed
642,788,1667,9,1,boat,
788,540,1667,9,2,walk,Sir J. Minnes
540,642,1667,9,2,walk,Sir W. Coventry
642,85,1667,9,2,coach,Sir W. Coventry
85,642,1667,9,2,walk,
642,788,1667,9,2,coach,
788,540,1667,9,3,coach,
540,642,1667,9,3,walk,
642,789,1667,9,3,coach,
789,788,1667,9,3,coach,
788,642,1667,9,4,coach,
642,788,1667,9,4,coach,
788,427,1667,9,5,coach,
427,158,1667,9,5,coach,Sir W. Penn;Mary Batelier
158,788,1667,9,5,coach,
788,640,1667,9,6,walk,
640,610,1667,9,6,walk,
610,549,1667,9,6,walk,
549,788,1667,9,6,coach,Mrs. Turner
788,601,1667,9,6,coach,Sir W. Batten;Mrs. Turner
601,27,1667,9,6,coach,
27,788,1667,9,6,coach,
788,540,1667,9,7,walk,
540,642,1667,9,7,walk,
642,540,1667,9,7,walk,
540,788,1667,9,7,walk,
788,540,1667,9,8,walk,
540,642,1667,9,8,walk,Lord Brouncker
642,541,1667,9,8,walk,John Creed
541,468,1667,9,8,walk,John Creed
468,642,1667,9,8,walk,John Creed
642,503,1667,9,8,walk,Sir G. Carteret
503,788,1667,9,8,boat,
788,540,1667,9,9,coach,
540,642,1667,9,9,boat,John Creed
642,30,1667,9,9,boat,John Creed
30,642,1667,9,9,boat,John Creed
642,788,1667,9,9,coach,
788,610,1667,9,10,boat,Sir W. Batten
610,642,1667,9,10,walk,
642,503,1667,9,10,coach,Sir G. Carteret
503,788,1667,9,10,boat,
788,610,1667,9,11,walk,Mr. Gawden
610,789,1667,9,11,walk,
789,788,1667,9,11,walk,
788,514,1667,9,11,boat,Sir W. Batten
514,642,1667,9,11,boat,
642,158,1667,9,11,coach,
158,788,1667,9,11,coach,Mrs. Turner
788,540,1667,9,12,coach,
540,610,1667,9,12,walk,Mr. Gawden
610,540,1667,9,12,walk,
540,394,1667,9,12,coach,
394,158,1667,9,12,coach,
158,788,1667,9,12,coach,
788,601,1667,9,13,coach,Sir W. Batten;Mrs. Turner
601,788,1667,9,13,coach,
788,422,1667,9,14,walk,
422,577,1667,9,14,coach,
577,789,1667,9,14,walk,
789,788,1667,9,14,walk,
788,544,1667,9,15,walk,
544,788,1667,9,15,walk,
788,540,1667,9,16,walk,Sir H. Cholmly
540,789,1667,9,16,walk,Sir H. Cholmly
789,418,1667,9,16,coach,Mercer
418,577,1667,9,16,coach,
577,158,1667,9,16,coach,
158,788,1667,9,16,coach,
788,640,1667,9,17,walk,
640,540,1667,9,17,walk,Mr. Wren
540,642,1667,9,17,walk,Lord Brouncker
642,540,1667,9,17,walk,
540,415,1667,9,17,walk,
415,610,1667,9,17,walk,Mrs. Michell
610,415,1667,9,17,walk,
415,788,1667,9,17,coach,Sir H. Cholmly
788,540,1667,9,18,coach,Captain Cocke
540,336,1667,9,18,walk,Mr. Wren
336,540,1667,9,18,walk,
540,788,1667,9,18,walk,
788,344,1667,9,18,coach,Lord Brouncker
344,514,1667,9,18,coach,
514,788,1667,9,18,coach,
788,421,1667,9,19,walk,
421,788,1667,9,19,walk,
788,422,1667,9,20,walk,
422,788,1667,9,20,walk,
788,577,1667,9,20,coach,Sir W. Penn
577,788,1667,9,20,coach,
788,540,1667,9,21,coach,
540,789,1667,9,21,walk,
789,152,1667,9,21,coach,
152,788,1667,9,21,coach,
788,503,1667,9,22,walk,John Creed
503,788,1667,9,22,coach,
788,642,1667,9,23,walk,
642,540,1667,9,23,walk,
540,789,1667,9,23,walk,
789,152,1667,9,23,coach,
152,788,1667,9,23,coach,
788,152,1667,9,23,coach,Sir H. Cholmly;John Creed;Mr. Yeabsly
152,642,1667,9,23,coach,
642,593,1667,9,23,coach,
593,788,1667,9,23,coach,
788,640,1667,9,25,boat,Sir H. Cholmly
640,610,1667,9,25,walk,
610,642,1667,9,25,walk,John Creed
642,788,1667,9,25,coach,
788,540,1667,9,27,walk,
540,788,1667,9,27,coach,
788,610,1667,9,27,walk,Mr. Gawden
610,577,1667,9,27,walk,John Creed
577,788,1667,9,27,coach,John Creed
788,640,1667,9,28,coach,
640,540,1667,9,28,walk,Sir W. Coventry
540,788,1667,9,28,coach,
788,415,1667,9,29,boat,
415,788,1667,9,29,walk,
788,540,1667,9,30,boat,
540,642,1667,9,30,walk,
642,540,1667,9,30,walk,
540,610,1667,9,30,walk,
610,415,1667,9,30,walk,
415,788,1667,9,30,coach,
788,503,1667,10,1,coach,Sir G. Carteret;others
503,642,1667,10,1,coach,
642,617,1667,10,1,walk,
617,788,1667,10,1,coach,
788,540,1667,10,3,coach,
540,642,1667,10,3,walk,
642,305,1667,10,3,walk,Lady Peterborough
305,344,1667,10,3,walk,Sir G. Carteret;Lord Brouncker
344,788,1667,10,3,coach,
788,789,1667,10,4,walk,
789,610,1667,10,4,walk,
610,337,1667,10,4,coach,
337,788,1667,10,4,coach,
788,540,1667,10,4,walk,
540,615,1667,10,4,walk,Lord Brouncker
615,788,1667,10,5,coach,
788,607,1667,10,5,coach,
607,337,1667,10,5,walk,
337,788,1667,10,5,walk,
788,642,1667,10,6,coach,
642,788,1667,10,6,coach,
788,43,1667,10,7,coach,
43,210,1667,10,7,coach,
210,64,1667,10,7,coach,
64,724,1667,10,7,coach,
724,788,1667,10,7,coach,
788,12,1667,10,8,coach,
12,65,1667,10,8,coach,Mr. Lowther
65,51,1667,10,8,coach,
51,238,1667,10,9,walk,
238,51,1667,10,9,walk,
51,238,1667,10,10,coach,
238,51,1667,10,10,coach,
51,557,1667,10,11,coach,
557,25,1667,10,12,coach,
25,788,1667,10,12,coach,
788,540,1667,10,13,boat,
540,642,1667,10,13,walk,
642,788,1667,10,13,boat,
788,540,1667,10,14,walk,
540,610,1667,10,14,walk,
610,415,1667,10,14,walk,
415,788,1667,10,14,coach,
788,540,1667,10,15,coach,
540,158,1667,10,15,coach,
158,788,1667,10,15,coach,
788,540,1667,10,16,coach,Sir G. Carteret;Lord Brouncker
540,642,1667,10,16,coach,Lord Brouncker
642,158,1667,10,16,coach,
158,788,1667,10,16,coach,
788,540,1667,10,17,walk,
540,337,1667,10,17,walk,
337,788,1667,10,17,walk,
788,642,1667,10,18,coach,Sir W. Penn
642,789,1667,10,18,coach,
789,788,1667,10,18,coach,
788,540,1667,10,20,walk,
540,577,1667,10,20,coach,Sir W. Penn
577,788,1667,10,20,coach,Sir W. Penn
788,577,1667,10,21,coach,John Creed
577,788,1667,10,21,coach,John Creed
788,642,1667,10,22,coach,Lord Brouncker;Sir W. Penn;Sir T. Harvy
642,451,1667,10,22,walk,
451,642,1667,10,22,walk,
642,788,1667,10,22,coach,Sir W. Penn
788,642,1667,10,23,coach,Sir W. Penn
642,789,1667,10,23,walk,Sir W. Penn
789,788,1667,10,23,coach,Sir W. Penn
788,642,1667,10,24,coach,
642,540,1667,10,24,walk,
540,788,1667,10,24,coach,
788,642,1667,10,25,coach,Sir W. Penn
642,451,1667,10,25,walk,Sir W. Penn
451,788,1667,10,25,coach,Sir W. Penn
788,145,1667,10,27,boat,
145,788,1667,10,27,boat,
788,444,1667,10,28,boat,
444,640,1667,10,28,walk,
640,540,1667,10,28,walk,Sir W. Coventry
540,789,1667,10,28,walk,
789,788,1667,10,28,coach,
788,610,1667,10,29,walk,Lord Brouncker
610,451,1667,10,29,walk,
451,610,1667,10,29,walk,
610,642,1667,10,29,walk,Sir W. Coventry;Lord Brouncker
642,577,1667,10,29,walk,Lord Brouncker
577,788,1667,10,29,walk,
788,642,1667,10,30,coach,Sir W. Penn
642,451,1667,10,30,coach,Sir W. Penn
451,788,1667,10,30,coach,Sir W. Penn
788,444,1667,10,31,boat,
444,566,1667,10,31,walk,
566,788,1667,10,31,coach,Sir D. Gawden
788,640,1667,7,30,coach,
640,788,1667,7,30,coach,
788,422,1667,8,3,walk,
422,344,1667,8,3,walk,
344,788,1667,8,3,coach,
788,422,1667,8,10,walk,
422,426,1667,8,10,walk,
426,788,1667,8,10,walk,
788,26,1667,8,11,coach,Mrs. Turner;W. Hewer
26,25,1667,8,11,coach,Mrs. Turner;W. Hewer
25,232,1667,8,11,coach,Mrs. Turner;W. Hewer
232,788,1667,8,11,coach,Mrs. Turner;W. Hewer
788,422,1667,8,22,walk,
422,583,1667,8,22,walk,Lord Brouncker;Sir J. Minnes;Sir W. Penn
583,422,1667,8,22,walk,Lord Brouncker;Sir J. Minnes;Sir W. Penn
422,788,1667,8,22,walk,
788,540,1667,9,24,coach,Sir W. Batten;Sir W. Penn
540,788,1667,9,24,coach,Sir W. Batten;Sir W. Penn
788,422,1667,10,2,walk,
422,344,1667,10,2,walk,
344,426,1667,10,2,coach,
426,295,1667,10,2,coach,Elizabeth Pepys;Deb Willet
295,788,1667,10,2,coach,Elizabeth Pepys;Deb Willet
788,295,1667,10,19,coach,
295,788,1667,10,19,coach,
788,422,1667,7,10,walk,
422,788,1667,7,10,walk,
788,422,1667,7,27,walk,
422,788,1667,7,27,walk,
788,422,1667,7,30,walk,
422,788,1667,7,30,walk,
788,422,1667,8,13,walk,
422,788,1667,8,13,walk,
788,422,1667,9,7,walk,
422,788,1667,9,7,walk,
788,422,1667,10,15,walk,
422,788,1667,10,15,walk,
788,422,1667,7,11,walk,
422,788,1667,7,11,walk,
788,422,1667,8,2,walk,
422,788,1667,8,2,walk,
788,422,1667,8,4,walk,
422,788,1667,8,4,walk,
788,422,1667,8,7,walk,
422,788,1667,8,7,walk,
788,422,1667,9,26,walk,
422,788,1667,9,26,walk,
788,295,1667,9,26,coach,Elizabeth Pepys
295,85,1667,9,26,coach,Elizabeth Pepys
85,788,1667,9,26,coach,Elizabeth Pepys
788,516,1667,10,26,walk,
516,788,1667,10,26,walk,
788,422,1667,10,26,walk,
422,788,1667,10,26,walk,
788,422,1667,7,4,walk,
422,788,1667,7,4,walk,
788,422,1667,7,5,walk,
422,788,1667,7,5,walk,
788,422,1667,7,6,walk,
422,788,1667,7,6,walk,
788,422,1667,7,9,walk,
422,788,1667,7,9,walk,
422,788,1667,7,23,walk,
788,422,1667,7,24,walk,
422,788,1667,7,24,walk,
422,788,1667,7,25,walk,
788,422,1667,7,26,walk,
788,422,1667,9,14,walk,
422,788,1667,7,26,walk,
422,788,1667,9,14,walk,
