source,target,year,month,day,mode,companion
mrs_jems_lodgings,westminster_hall,1660,1,9,walk,
westminster_hall,home_axe_yard,1660,1,9,walk,Quarter Master of my Lord's troop; Mr. Jenings
home_axe_yard,alehouse_westminster,1660,1,10,walk,Ralph Greatorex
alehouse_westminster,mr_crews_house,1660,1,10,walk,
mr_crews_house,exchequer_office,1660,1,10,walk,
exchequer_office,westminster_hall,1660,1,10,walk,
westminster_hall,cooks_shop_westminster,1660,1,10,walk,Quarter Master of my Lord's troop; Mr. Jenings; Captain Rider
cooks_shop_westminster,star_cheapside,1660,1,10,walk,Mr. Jenings
star_cheapside,coffee_club_westminster,1660,1,10,walk,
coffee_club_westminster,mother_lams,1660,1,10,walk,Mr. Doling
mother_lams,home_axe_yard,1660,1,10,walk,
home_axe_yard,harpers_alehouse,1660,1,10,walk,
harpers_alehouse,home_axe_yard,1660,1,10,walk,
home_axe_yard,exchequer_office,1660,1,11,walk,
exchequer_office,wills_alehouse,1660,1,11,walk,
wills_alehouse,w_joyces_house,1660,1,11,walk,John Pepys (father)
w_joyces_house,mr_crews_house,1660,1,11,walk,
mr_crews_house,w_joyces_house,1660,1,11,walk,
w_joyces_house,alehouse_city,1660,1,11,walk,John Pepys (father)
alehouse_city,crowlys,1660,1,11,walk,
crowlys,mr_stevens_silversmith,1660,1,11,walk,
mr_stevens_silversmith,home_axe_yard,1660,1,11,walk,
home_axe_yard,mrs_jems_lodgings,1660,1,11,walk,
mrs_jems_lodgings,coffee_club_westminster,1660,1,11,walk,
coffee_club_westminster,home_axe_yard,1660,1,11,walk,
home_axe_yard,harpers_alehouse,1660,1,12,walk,
harpers_alehouse,exchequer_office,1660,1,12,walk,
exchequer_office,wills_alehouse,1660,1,12,walk,
wills_alehouse,home_axe_yard,1660,1,12,walk,
home_axe_yard,half_moon_tavern,1660,1,12,walk,
half_moon_tavern,home_axe_yard,1660,1,12,walk,
home_axe_yard,swan_kings_street,1660,1,13,walk,Mr. Fage
swan_kings_street,exchequer_office,1660,1,13,walk,
exchequer_office,wills_alehouse,1660,1,13,walk,Mr. Pinkney
wills_alehouse,home_axe_yard,1660,1,13,walk,
home_axe_yard,mr_wades_house,1660,1,13,walk,Elizabeth Pepys
mr_wades_house,catans_lodging,1660,1,13,walk,Elizabeth Pepys
catans_lodging,home_axe_yard,1660,1,13,walk,Elizabeth Pepys
home_axe_yard,whitehall,1660,1,13,walk,Elizabeth Pepys
whitehall,home_axe_yard,1660,1,13,walk,Elizabeth Pepys
home_axe_yard,mrs_jems_lodgings,1660,1,13,walk,
mrs_jems_lodgings,mr_vines_house,1660,1,13,walk,
mr_vines_house,home_axe_yard,1660,1,13,walk,
home_axe_yard,exchequer_office,1660,1,14,walk,
exchequer_office,westminster_hall,1660,1,14,walk,
westminster_hall,home_axe_yard,1660,1,14,walk,
home_axe_yard,market_westminster,1660,1,14,walk,Elizabeth Pepys
market_westminster,coffee_club_westminster,1660,1,14,walk,
coffee_club_westminster,home_axe_yard,1660,1,14,walk,
home_axe_yard,mr_crews_house,1660,1,16,walk,
mr_crews_house,alehouse_westminster,1660,1,16,walk,
alehouse_westminster,exchequer_office,1660,1,16,walk,
exchequer_office,clerks_hall,1660,1,16,coach,Harry Ethall; Mr. Maylard (set down at Salisbury Court)
clerks_hall,green_dragon_lambeth_hill,1660,1,16,walk,Mr. Pinkney; Mr. Pinkney (the other); Smith; Harrison; Morrice; Mr. Sheply
green_dragon_lambeth_hill,golden_lion_charing_cross,1660,1,16,walk,Mr. Sheply; Harrison
golden_lion_charing_cross,home_axe_yard,1660,1,16,walk,
home_axe_yard,mr_crews_house,1660,1,17,walk,
mr_crews_house,home_axe_yard,1660,1,17,coach,Edward Montagu (Mr. Edward)
home_axe_yard,westminster_hall,1660,1,17,walk,Edward Montagu (Mr. Edward)
westminster_hall,wills_alehouse,1660,1,17,walk,Mr. Woodfine
wills_alehouse,home_axe_yard,1660,1,17,walk,Edward Montagu (Mr. Edward)
home_axe_yard,mr_fullers_twickenham,1660,1,17,coach,Elizabeth Pepys; Edward Montagu (Mr. Edward)
mr_fullers_twickenham,home_axe_yard,1660,1,17,coach,Elizabeth Pepys
home_axe_yard,mr_crews_house,1660,1,17,coach,
mr_crews_house,mrs_jems_lodgings,1660,1,17,walk,
mrs_jems_lodgings,coffee_club_westminster,1660,1,17,walk,
coffee_club_westminster,westminster_hall,1660,1,17,walk,
westminster_hall,home_axe_yard,1660,1,17,walk,
home_axe_yard,whitehall,1660,1,17,walk,
whitehall,harpers_alehouse,1660,1,17,walk,
harpers_alehouse,home_axe_yard,1660,1,17,walk,
home_axe_yard,exchequer_office,1660,1,18,walk,
exchequer_office,wills_alehouse,1660,1,18,walk,
wills_alehouse,home_axe_yard,1660,1,18,walk,
home_axe_yard,wilkinsons_cook_shop,1660,1,18,walk,
wilkinsons_cook_shop,my_lords_lodgings_whitehall,1660,1,18,walk,Mr. Talbot; Mr. Adams; Mr. Pinkney
my_lords_lodgings_whitehall,home_axe_yard,1660,1,18,walk,
home_axe_yard,my_lords_lodgings_whitehall,1660,1,18,walk,
my_lords_lodgings_whitehall,mrs_jems_lodgings,1660,1,18,walk,Anne Montagu (Mistress Ann)
mrs_jems_lodgings,mr_crews_house,1660,1,18,walk,
mr_crews_house,home_axe_yard,1660,1,18,walk,
home_axe_yard,mr_downings_lodgings,1660,1,19,walk,
mr_downings_lodgings,harp_and_ball,1660,1,19,walk,Mr. Sheply; Mr. Pierce (surgeon)
harp_and_ball,whitehall,1660,1,19,walk,Mr. Sheply
whitehall,mr_downings_lodgings,1660,1,19,walk,
mr_downings_lodgings,exchequer_office,1660,1,19,walk,
exchequer_office,mrs_jems_lodgings,1660,1,19,walk,Mr. Sheply; Mr. Moore
mrs_jems_lodgings,french_ordinary,1660,1,19,walk,Mr. Moore
french_ordinary,whitehall,1660,1,19,walk,
whitehall,marshes_whitehall,1660,1,19,walk,
marshes_whitehall,members_lodgings_westminster,1660,1,19,walk,
members_lodgings_westminster,home_axe_yard,1660,1,19,walk,
home_axe_yard,mr_downings_lodgings,1660,1,20,walk,
mr_downings_lodgings,mr_calthrops_chancery_lane,1660,1,20,walk,
mr_calthrops_chancery_lane,sun_chancery_lane,1660,1,20,walk,Mr. Woodfine
sun_chancery_lane,westminster_hall,1660,1,20,walk,
westminster_hall,exchequer_office,1660,1,20,walk,
exchequer_office,swan_fish_street,1660,1,20,boat,Mr. Maylard; Mr. Hales
swan_fish_street,alehouse_city,1660,1,20,walk,Mr. Falconberge
alehouse_city,mr_stevens_silversmith,1660,1,20,walk,
mr_stevens_silversmith,mr_woottons_shop,1660,1,20,walk,
mr_woottons_shop,coffee_club_westminster,1660,1,20,walk,
coffee_club_westminster,westminster_hall,1660,1,20,walk,
westminster_hall,my_lords_lodgings_whitehall,1660,1,20,walk,
my_lords_lodgings_whitehall,home_axe_yard,1660,1,20,walk,Mr. Sheply
home_axe_yard,my_lords_lodgings_whitehall,1660,1,21,walk,
my_lords_lodgings_whitehall,exchequer_office,1660,1,21,walk,
exchequer_office,mr_downings_lodgings,1660,1,21,walk,
mr_downings_lodgings,exchequer_office,1660,1,21,walk,
exchequer_office,mr_crews_house,1660,1,21,walk,Mr. Hawly
mr_crews_house,mr_vernons,1660,1,21,walk,
mr_vernons,mr_fages,1660,1,21,walk,
mr_fages,mitre_fleet_street,1660,1,21,walk,
mitre_fleet_street,mrs_jems_lodgings,1660,1,21,walk,
mrs_jems_lodgings,home_axe_yard,1660,1,21,walk,
home_axe_yard,marshes_whitehall,1660,1,21,walk,
marshes_whitehall,home_axe_yard,1660,1,21,walk,
home_axe_yard,mr_mossums_church,1660,1,22,walk,
mr_mossums_church,father_house_salisbury_court,1660,1,22,walk,Elizabeth Pepys
father_house_salisbury_court,st_brides_church,1660,1,22,walk,Elizabeth Pepys
st_brides_church,mrs_turner_house,1660,1,22,walk,Mrs. Jane Turner
mrs_turner_house,father_house_salisbury_court,1660,1,22,walk,
father_house_salisbury_court,home_axe_yard,1660,1,22,walk,Elizabeth Pepys
home_axe_yard,mr_downings_lodgings,1660,1,23,walk,
mr_downings_lodgings,axe_tavern,1660,1,23,walk,Mr. Pierce (surgeon)
axe_tavern,exchequer_office,1660,1,23,walk,
exchequer_office,home_axe_yard,1660,1,23,walk,
home_axe_yard,wilkinsons_cook_shop,1660,1,23,walk,
wilkinsons_cook_shop,home_axe_yard,1660,1,23,walk,
home_axe_yard,waters_vintner,1660,1,23,walk,
waters_vintner,mrs_jems_lodgings,1660,1,23,walk,
mrs_jems_lodgings,westminster_hall,1660,1,23,walk,
westminster_hall,whitehall,1660,1,23,walk,
whitehall,cockpit_whitehall,1660,1,23,walk,W. Simons; Luellin
cockpit_whitehall,home_axe_yard,1660,1,23,walk,
home_axe_yard,wills_alehouse,1660,1,24,walk,
wills_alehouse,exchequer_office,1660,1,24,walk,
exchequer_office,home_axe_yard,1660,1,24,walk,
home_axe_yard,mr_pierces_house,1660,1,24,walk,Elizabeth Pepys
mr_pierces_house,father_house_salisbury_court,1660,1,24,walk,Elizabeth Pepys
father_house_salisbury_court,tom_pepys_turner_shop,1660,1,24,walk,John Pepys (father)
tom_pepys_turner_shop,st_pauls_school,1660,1,24,walk,John Pepys (father)
st_pauls_school,father_house_salisbury_court,1660,1,24,walk,John Pepys (father)
father_house_salisbury_court,home_axe_yard,1660,1,24,walk,Elizabeth Pepys
home_axe_yard,marshes_whitehall,1660,1,24,walk,
marshes_whitehall,home_axe_yard,1660,1,24,walk,
home_axe_yard,mr_downings_lodgings,1660,1,25,walk,
mr_downings_lodgings,mr_frosts,1660,1,25,walk,
mr_frosts,exchequer_office,1660,1,25,walk,
exchequer_office,home_axe_yard,1660,1,25,walk,
home_axe_yard,uncle_wights_house,1660,1,25,boat,
uncle_wights_house,st_pauls_churchyard,1660,1,25,walk,
st_pauls_churchyard,father_house_salisbury_court,1660,1,25,walk,
father_house_salisbury_court,mr_crews_house,1660,1,25,walk,
mr_crews_house,lady_wrights_house,1660,1,25,walk,
lady_wrights_house,my_lords_lodgings_whitehall,1660,1,25,walk,
my_lords_lodgings_whitehall,mr_downings_lodgings,1660,1,25,walk,
mr_downings_lodgings,mr_jessops,1660,1,25,walk,
mr_jessops,my_lords_lodgings_whitehall,1660,1,25,walk,
my_lords_lodgings_whitehall,home_axe_yard,1660,1,25,walk,Elizabeth Pepys
home_axe_yard,exchequer_office,1660,1,26,walk,
exchequer_office,mr_downings_lodgings,1660,1,26,walk,
mr_downings_lodgings,exchequer_office,1660,1,26,walk,
exchequer_office,mr_downings_lodgings,1660,1,26,walk,
mr_downings_lodgings,exchequer_office,1660,1,26,walk,
exchequer_office,whitehall,1660,1,26,walk,
whitehall,my_lords_lodgings_whitehall,1660,1,26,walk,
my_lords_lodgings_whitehall,mr_downings_lodgings,1660,1,26,walk,
mr_downings_lodgings,my_lords_lodgings_whitehall,1660,1,26,walk,
my_lords_lodgings_whitehall,home_axe_yard,1660,1,26,walk,Elizabeth Pepys
home_axe_yard,crown_palace_yard,1660,1,27,walk,Tom Newton
crown_palace_yard,westminster_hall,1660,1,27,walk,
westminster_hall,g_montagus_house,1660,1,27,walk,
g_montagus_house,home_axe_yard,1660,1,27,walk,
home_axe_yard,mrs_jems_lodgings,1660,1,27,walk,
mrs_jems_lodgings,home_axe_yard,1660,1,27,walk,
home_axe_yard,mr_downings_lodgings,1660,1,27,walk,
mr_downings_lodgings,mr_sherwins,1660,1,27,walk,
mr_sherwins,mr_downings_lodgings,1660,1,27,walk,
mr_downings_lodgings,home_axe_yard,1660,1,27,walk,
home_axe_yard,mr_downings_lodgings,1660,1,28,walk,
mr_downings_lodgings,exchequer_office,1660,1,28,walk,
exchequer_office,mr_downings_lodgings,1660,1,28,walk,
mr_downings_lodgings,exchequer_office,1660,1,28,walk,
exchequer_office,whitehall,1660,1,28,walk,Mr. Hawly
whitehall,mr_downings_lodgings,1660,1,28,coach,Mr. Hawly; Mr. Squib
mr_downings_lodgings,westminster_hall,1660,1,28,walk,
westminster_hall,new_exchange,1660,1,28,walk,
new_exchange,heaven_tavern,1660,1,28,walk,
heaven_tavern,exchequer_office,1660,1,28,walk,
exchequer_office,st_clements,1660,1,28,coach,Mr. Walton
st_clements,mr_crews_house,1660,1,28,walk,
mr_crews_house,lady_wrights_house,1660,1,28,walk,
lady_wrights_house,home_axe_yard,1660,1,28,walk,
home_axe_yard,wills_alehouse,1660,1,28,walk,
wills_alehouse,home_axe_yard,1660,1,28,walk,
home_axe_yard,whitehall,1660,1,28,walk,
whitehall,home_axe_yard,1660,1,28,walk,
home_axe_yard,exeter_house_chapel,1660,1,29,walk,
exeter_house_chapel,mr_crews_house,1660,1,29,walk,Mr. Moore
mr_crews_house,home_axe_yard,1660,1,29,walk,
home_axe_yard,father_house_salisbury_court,1660,1,29,walk,
father_house_salisbury_court,home_axe_yard,1660,1,29,walk,
home_axe_yard,exchequer_office,1660,1,30,walk,
exchequer_office,wills_alehouse,1660,1,30,walk,
wills_alehouse,torrianos_house,1660,1,30,boat,Mr. Ashwell; Spicer; Ruddier
torrianos_house,capt_matthews_lodging,1660,1,30,walk,
capt_matthews_lodging,mrs_jems_lodgings,1660,1,30,boat,
mrs_jems_lodgings,harp_and_ball,1660,1,30,walk,
harp_and_ball,home_axe_yard,1660,1,30,walk,
home_axe_yard,my_lords_lodgings_whitehall,1660,1,31,walk,
my_lords_lodgings_whitehall,harpers_alehouse,1660,1,31,walk,Nick Bartlet
harpers_alehouse,exchequer_office,1660,1,31,walk,
exchequer_office,wills_alehouse,1660,1,31,walk,
wills_alehouse,home_axe_yard,1660,1,31,walk,
home_axe_yard,westminster_hall,1660,1,31,walk,
westminster_hall,wills_alehouse,1660,1,31,walk,
wills_alehouse,mrs_jems_lodgings,1660,1,31,walk,
mrs_jems_lodgings,home_axe_yard,1660,1,31,walk,
home_axe_yard,whitehall,1660,1,31,walk,
whitehall,harpers_alehouse,1660,1,31,walk,
harpers_alehouse,home_axe_yard,1660,1,31,walk,
home_axe_yard,exchequer_office,1660,2,1,walk,
exchequer_office,home_axe_yard,1660,2,1,walk,
home_axe_yard,westminster_hall,1660,2,1,walk,
westminster_hall,downings_counsellor,1660,2,1,walk,Mr. Swan
downings_counsellor,lincolns_inn,1660,2,1,walk,Mr. Swan
lincolns_inn,sir_harry_wrights,1660,2,1,walk,
sir_harry_wrights,mrs_jems_lodgings,1660,2,1,walk,
mrs_jems_lodgings,home_axe_yard,1660,2,1,walk,
home_axe_yard,my_lords_lodgings_whitehall,1660,2,1,walk,Gammer East; James the porter
my_lords_lodgings_whitehall,wills_alehouse,1660,2,1,walk,
wills_alehouse,home_axe_yard,1660,2,1,walk,
home_axe_yard,harpers_alehouse,1660,2,2,walk,
harpers_alehouse,exchequer_office,1660,2,2,walk,
exchequer_office,home_axe_yard,1660,2,2,walk,
home_axe_yard,harpers_alehouse,1660,2,2,walk,
harpers_alehouse,exchequer_tavern_charing_cross,1660,2,2,walk,Mr. Doling
exchequer_tavern_charing_cross,temple,1660,2,2,walk,Mr. Doling
temple,mr_calthrops_grocer_london_bridge,1660,2,2,boat,Mr. Doling; Mr. Calthrop's man; White (waterman)
mr_calthrops_grocer_london_bridge,bridge_tavern,1660,2,2,walk,Mr. Doling; Mr. Calthrop's man
bridge_tavern,somerset_house_stairs,1660,2,2,boat,Mr. Doling; Mr. Calthrop's man (landed at Temple)
somerset_house_stairs,mrs_johnsons,1660,2,2,walk,Mr. Doling
mrs_johnsons,home_axe_yard,1660,2,2,walk,
home_axe_yard,harpers_alehouse,1660,2,2,walk,
harpers_alehouse,home_axe_yard,1660,2,2,walk,
home_axe_yard,harpers_alehouse,1660,2,3,walk,
harpers_alehouse,st_jamess_park,1660,2,3,walk,
st_jamess_park,whitehall,1660,2,3,walk,
whitehall,exchequer_office,1660,2,3,walk,
exchequer_office,parliament_house,1660,2,3,walk,Mrs. Jane Turner; Joyce Norton
parliament_house,westminster_hall,1660,2,3,walk,Mrs. Jane Turner; Joyce Norton
westminster_hall,priors_rhenish_wine_house,1660,2,3,walk,Roger Pepys; Mrs. Jane Turner; Joyce Norton
priors_rhenish_wine_house,wilkinsons_cook_shop,1660,2,3,walk,Mrs. Jane Turner; Joyce Norton
wilkinsons_cook_shop,whitehall,1660,2,3,walk,Mrs. Jane Turner; Joyce Norton
whitehall,home_axe_yard,1660,2,3,walk,Mrs. Jane Turner; Joyce Norton
home_axe_yard,westminster_hall,1660,2,3,walk,
westminster_hall,home_axe_yard,1660,2,3,walk,
home_axe_yard,st_jamess_park,1660,2,3,walk,Mrs. Jane Turner; Theophila Turner; Joyce Norton; Elizabeth Pepys
st_jamess_park,charing_cross,1660,2,3,walk,Mrs. Jane Turner; Theophila Turner; Joyce Norton; Elizabeth Pepys
charing_cross,mrs_jems_lodgings,1660,2,3,walk,
mrs_jems_lodgings,home_axe_yard,1660,2,3,walk,
home_axe_yard,exchequer_office,1660,2,4,walk,
exchequer_office,westminster_hall,1660,2,4,walk,
westminster_hall,wills_alehouse,1660,2,4,walk,
wills_alehouse,mr_swans_house,1660,2,4,walk,
mr_swans_house,temple,1660,2,4,boat,Mr. Swan
temple,grays_inn,1660,2,4,walk,Mr. Swan
grays_inn,alehouse_holborn,1660,2,4,walk,Mr. Swan; acquaintance of Mr. Swan
alehouse_holborn,lord_widdringtons,1660,2,4,walk,Mr. Swan
lord_widdringtons,lincolns_inn,1660,2,4,walk,
lincolns_inn,mr_crews_house,1660,2,4,walk,
mr_crews_house,sir_harry_wrights,1660,2,4,walk,
sir_harry_wrights,scotts_house,1660,2,4,walk,link boy
scotts_house,home_axe_yard,1660,2,4,walk,
home_axe_yard,exeter_house_chapel,1660,2,5,walk,
exeter_house_chapel,home_axe_yard,1660,2,5,walk,
home_axe_yard,chequers_charing_cross,1660,2,5,walk,
chequers_charing_cross,father_house_salisbury_court,1660,2,5,walk,
father_house_salisbury_court,st_brides_church,1660,2,5,walk,Elizabeth Pepys
st_brides_church,mrs_turner_house,1660,2,5,walk,Mrs. Jane Turner
mrs_turner_house,father_house_salisbury_court,1660,2,5,walk,Elizabeth Pepys
father_house_salisbury_court,home_axe_yard,1660,2,5,walk,Elizabeth Pepys
home_axe_yard,mr_crews_house,1660,2,6,walk,
mr_crews_house,westminster_hall,1660,2,6,walk,Mr. Andrews
westminster_hall,swan_kings_street,1660,2,6,walk,Mr. Swan
swan_kings_street,westminster_hall,1660,2,6,walk,
westminster_hall,home_axe_yard,1660,2,6,walk,
home_axe_yard,bull_head_tavern,1660,2,6,walk,John Pepys (father)
bull_head_tavern,mrs_jems_lodgings,1660,2,6,walk,
mrs_jems_lodgings,wills_alehouse,1660,2,6,walk,
wills_alehouse,home_axe_yard,1660,2,6,walk,
home_axe_yard,exchequer_office,1660,2,7,walk,
exchequer_office,temple,1660,2,7,walk,Mr. Hawly
temple,tom_pepys_turner_shop,1660,2,7,walk,
tom_pepys_turner_shop,st_pauls_school,1660,2,7,walk,
st_pauls_school,home_axe_yard,1660,2,7,walk,
home_axe_yard,westminster_hall,1660,2,7,walk,
westminster_hall,capt_stones,1660,2,7,walk,
capt_stones,temple,1660,2,7,coach,Captain Stone
temple,home_axe_yard,1660,2,7,walk,
home_axe_yard,mr_crews_house,1660,2,7,walk,
mr_crews_house,mrs_jems_lodgings,1660,2,7,walk,
mrs_jems_lodgings,home_axe_yard,1660,2,7,walk,
home_axe_yard,swan_kings_street,1660,2,8,walk,Mr. Fossan
swan_kings_street,exchequer_office,1660,2,8,walk,
exchequer_office,swan_kings_street,1660,2,8,walk,Mr. Carter; Captain Lidcott
swan_kings_street,capt_stones,1660,2,8,walk,
capt_stones,wills_alehouse,1660,2,8,walk,Mr. Carter
wills_alehouse,priors_rhenish_wine_house,1660,2,8,walk,Mr. Carter; Mr. Butler (Mons. L'Impertinent)
priors_rhenish_wine_house,sir_n_wheelers,1660,2,8,walk,
sir_n_wheelers,home_axe_yard,1660,2,8,walk,
home_axe_yard,mrs_jems_lodgings,1660,2,8,walk,
mrs_jems_lodgings,temple,1660,2,8,walk,
temple,father_house_salisbury_court,1660,2,8,walk,
father_house_salisbury_court,home_axe_yard,1660,2,8,walk,
home_axe_yard,westminster_hall,1660,2,9,walk,
westminster_hall,mr_phelps_house,1660,2,9,walk,Mr. Swan
mr_phelps_house,westminster_hall,1660,2,9,walk,
westminster_hall,exchequer_office,1660,2,9,walk,
exchequer_office,mrs_jems_lodgings,1660,2,9,walk,
mrs_jems_lodgings,lady_wrights_house,1660,2,9,walk,
lady_wrights_house,westminster_hall,1660,2,9,walk,
westminster_hall,mr_pierces_house,1660,2,9,walk,Mr. Pierce (surgeon)
mr_pierces_house,home_axe_yard,1660,2,9,walk,
home_axe_yard,westminster_hall,1660,2,9,walk,
westminster_hall,temple,1660,2,9,boat,Mr. Swan
temple,westminster_hall,1660,2,9,walk,
westminster_hall,sugar_loaf_temple_bar,1660,2,9,walk,Mr. Swan
sugar_loaf_temple_bar,home_axe_yard,1660,2,9,coach,
home_axe_yard,harpers_alehouse,1660,2,9,walk,
harpers_alehouse,home_axe_yard,1660,2,9,walk,
home_axe_yard,mr_swans_house,1660,2,10,walk,
mr_swans_house,court_of_wards,1660,2,10,walk,Mr. Swan
court_of_wards,exchequer_court,1660,2,10,walk,Mr. Swan
exchequer_court,exchequer_office,1660,2,10,walk,
exchequer_office,swan_kings_street,1660,2,10,walk,Mr. Lenard
swan_kings_street,home_axe_yard,1660,2,10,walk,
home_axe_yard,exchequer_court,1660,2,10,walk,
exchequer_court,home_axe_yard,1660,2,10,walk,
home_axe_yard,mr_fages,1660,2,10,walk,Mr. Moore
mr_fages,sugar_loaf_temple_bar,1660,2,10,walk,Mr. Moore
sugar_loaf_temple_bar,home_axe_yard,1660,2,10,walk,
home_axe_yard,exchequer_office,1660,2,11,walk,
exchequer_office,westminster_hall,1660,2,11,walk,
westminster_hall,parliament_house,1660,2,11,walk,
parliament_house,westminster_hall,1660,2,11,walk,
westminster_hall,cooks_shop_temple_bar,1660,2,11,walk,Mr. Chetwind
cooks_shop_temple_bar,rolls_chancery_lane,1660,2,11,walk,Mr. Chetwind
rolls_chancery_lane,chetwinds_office_chancery_lane,1660,2,11,walk,Mr. Chetwind
chetwinds_office_chancery_lane,guildhall,1660,2,11,coach,Mr. Chetwind
guildhall,three_tun_tavern_city,1660,2,11,walk,Mr. Chetwind; friend of Mr. Chetwind
three_tun_tavern_city,alehouse_city,1660,2,11,walk,Mr. Chetwind; friend of Mr. Chetwind
alehouse_city,guildhall,1660,2,11,walk,
guildhall,alehouse_city,1660,2,11,walk,Mr. Lock
alehouse_city,merchants_house_city,1660,2,11,walk,Mr. Lock; Mr. Chetwind
